,source_origin,target_origin,source,target,weight,distance
308,boston_ma,syracuse_ny,"Boston, MA","Syracuse, NY",0.0,265.0
309,aguadilla_pr,memphis_tn,"Aguadilla, PR","Memphis, TN",0.0,1806.0
310,burlington_vt,portland_me,"Burlington, VT","Portland, ME",0.0,153.0
311,burlington_vt,syracuse_ny,"Burlington, VT","Syracuse, NY",0.0,175.0
312,buffalo_ny,newark_nj,"Buffalo, NY","Newark, NJ",0.0,282.0
313,buffalo_ny,jamestown_ny,"Buffalo, NY","Jamestown, NY",0.0,61.0
314,buffalo_ny,memphis_tn,"Buffalo, NY","Memphis, TN",0.0,813.0
315,buffalo_ny,rochester_ny,"Buffalo, NY","Rochester, NY",0.0,55.0
316,burbank_ca,indianapolis_in,"Burbank, CA","Indianapolis, IN",0.0,1805.0
317,burbank_ca,los_angeles_ca,"Burbank, CA","Los Angeles, CA",0.0,18.0
318,burbank_ca,memphis_tn,"Burbank, CA","Memphis, TN",0.0,1613.0
319,brownwood_tx,austin_tx,"Brownwood, TX","Austin, TX",0.0,134.0
320,brownwood_tx,san_angelo_tx,"Brownwood, TX","San Angelo, TX",0.0,96.0
321,baltimore_md,newark_nj,"Baltimore, MD","Newark, NJ",0.0,169.0
322,baltimore_md,indianapolis_in,"Baltimore, MD","Indianapolis, IN",0.0,516.0
323,baltimore_md,memphis_tn,"Baltimore, MD","Memphis, TN",0.0,787.0
324,baltimore_md,salisbury_md,"Baltimore, MD","Salisbury, MD",0.0,85.0
325,bozeman_mt,great_falls_mt,"Bozeman, MT","Great Falls, MT",0.0,118.0
326,columbia_sc,indianapolis_in,"Columbia, SC","Indianapolis, IN",0.0,491.0
327,columbia_sc,memphis_tn,"Columbia, SC","Memphis, TN",0.0,511.0
328,columbia_sc,myrtle_beach_sc,"Columbia, SC","Myrtle Beach, SC",0.0,127.0
329,cedar_city_ut,las_vegas_nv,"Cedar City, UT","Las Vegas, NV",0.0,159.0
330,crescent_city_ca,chico_ca,"Crescent City, CA","Chico, CA",0.0,185.0
331,crescent_city_ca,eureka_ca,"Crescent City, CA","Eureka, CA",0.0,68.0
332,chattanooga_tn,memphis_tn,"Chattanooga, TN","Memphis, TN",0.0,271.0
333,charleston_sc,memphis_tn,"Charleston, SC","Memphis, TN",0.0,589.0
334,chico_ca,sacramento_ca,"Chico, CA","Sacramento, CA",0.0,77.0
335,cedar_rapidsiowa_city_ia,des_moines_ia,"Cedar Rapids/Iowa City, IA","Des Moines, IA",0.0,104.0
336,cedar_rapidsiowa_city_ia,indianapolis_in,"Cedar Rapids/Iowa City, IA","Indianapolis, IN",0.0,321.0
337,cedar_rapidsiowa_city_ia,memphis_tn,"Cedar Rapids/Iowa City, IA","Memphis, TN",0.0,481.0
338,sault_ste_marie_mi,grand_rapids_mi,"Sault Ste. Marie, MI","Grand Rapids, MI",0.0,238.0
339,cleveland_oh,erie_pa,"Cleveland, OH","Erie, PA",0.0,98.0
340,cleveland_oh,indianapolis_in,"Cleveland, OH","Indianapolis, IN",0.0,261.0
341,cleveland_oh,columbus_oh,"Cleveland, OH","Columbus, OH",0.0,124.0
342,cleveland_oh,memphis_tn,"Cleveland, OH","Memphis, TN",0.0,622.0
343,college_stationbryan_tx,houston_tx,"College Station/Bryan, TX","Houston, TX",0.0,74.0
344,port_angeles_wa,seattle_wa,"Port Angeles, WA","Seattle, WA",0.0,72.0
345,charlotte_nc,indianapolis_in,"Charlotte, NC","Indianapolis, IN",0.0,427.0
346,charlotte_nc,memphis_tn,"Charlotte, NC","Memphis, TN",0.0,511.0
347,hancockhoughton_mi,escanaba_mi,"Hancock/Houghton, MI","Escanaba, MI",0.0,120.0
348,hancockhoughton_mi,milwaukee_wi,"Hancock/Houghton, MI","Milwaukee, WI",0.0,293.0
349,cody_wy,casper_wy,"Cody, WY","Casper, WY",0.0,170.0
350,colorado_springs_co,grand_junction_co,"Colorado Springs, CO","Grand Junction, CO",0.0,207.0
351,colorado_springs_co,memphis_tn,"Colorado Springs, CO","Memphis, TN",0.0,854.0
352,casper_wy,scottsbluff_ne,"Casper, WY","Scottsbluff, NE",0.0,163.0
353,casper_wy,boise_id,"Casper, WY","Boise, ID",0.0,494.0
354,casper_wy,cody_wy,"Casper, WY","Cody, WY",0.0,170.0
355,casper_wy,hayden_co,"Casper, WY","Hayden, CO",0.0,172.0
356,casper_wy,memphis_tn,"Casper, WY","Memphis, TN",0.0,1038.0
357,casper_wy,rock_springs_wy,"Casper, WY","Rock Springs, WY",0.0,161.0
358,charlestondunbar_wv,memphis_tn,"Charleston/Dunbar, WV","Memphis, TN",0.0,519.0
359,columbus_ga,huntsville_al,"Columbus, GA","Huntsville, AL",0.0,180.0
360,columbus_ga,memphis_tn,"Columbus, GA","Memphis, TN",0.0,338.0
361,cincinnati_oh,columbus_oh,"Cincinnati, OH","Columbus, OH",0.0,107.0
362,cincinnati_oh,memphis_tn,"Cincinnati, OH","Memphis, TN",0.0,403.0
363,cincinnati_oh,louisville_ky,"Cincinnati, OH","Louisville, KY",0.0,84.0
364,corvallis_or,portland_or,"Corvallis, OR","Portland, OR",0.0,83.0
365,corvallis_or,salem_or,"Corvallis, OR","Salem, OR",0.0,32.0
366,mosinee_wi,appleton_wi,"Mosinee, WI","Appleton, WI",0.0,67.0
367,mosinee_wi,milwaukee_wi,"Mosinee, WI","Milwaukee, WI",0.0,154.0
368,lake_charles_la,dallasfort_worth_tx,"Lake Charles, LA","Dallas/Fort Worth, TX",0.0,295.0
369,dayton_oh,memphis_tn,"Dayton, OH","Memphis, TN",0.0,461.0
370,denver_co,dallasfort_worth_tx,"Denver, CO","Dallas/Fort Worth, TX",0.0,626.0
371,denver_co,billings_mt,"Denver, CO","Billings, MT",0.0,455.0
372,denver_co,boise_id,"Denver, CO","Boise, ID",0.0,649.0
373,denver_co,el_paso_tx,"Denver, CO","El Paso, TX",0.0,563.0
374,denver_co,indianapolis_in,"Denver, CO","Indianapolis, IN",0.0,977.0
375,denver_co,long_beach_ca,"Denver, CO","Long Beach, CA",0.0,854.0
376,denver_co,memphis_tn,"Denver, CO","Memphis, TN",0.0,872.0
377,denver_co,reno_nv,"Denver, CO","Reno, NV",0.0,804.0
378,denver_co,salt_lake_city_ut,"Denver, CO","Salt Lake City, UT",0.0,391.0
379,dallasfort_worth_tx,indianapolis_in,"Dallas/Fort Worth, TX","Indianapolis, IN",0.0,761.0
380,dallasfort_worth_tx,memphis_tn,"Dallas/Fort Worth, TX","Memphis, TN",0.0,432.0
381,dothan_al,memphis_tn,"Dothan, AL","Memphis, TN",0.0,367.0
382,dothan_al,tallahassee_fl,"Dothan, AL","Tallahassee, FL",0.0,91.0
383,dickinson_nd,grand_forks_nd,"Dickinson, ND","Grand Forks, ND",0.0,276.0
384,duluth_mn,minneapolis_mn,"Duluth, MN","Minneapolis, MN",0.0,144.0
385,durango_co,albuquerque_nm,"Durango, CO","Albuquerque, NM",0.0,159.0
386,del_rio_tx,san_antonio_tx,"Del Rio, TX","San Antonio, TX",0.0,149.0
387,des_moines_ia,cedar_rapidsiowa_city_ia,"Des Moines, IA","Cedar Rapids/Iowa City, IA",0.0,104.0
388,des_moines_ia,grand_forks_nd,"Des Moines, IA","Grand Forks, ND",0.0,475.0
389,des_moines_ia,memphis_tn,"Des Moines, IA","Memphis, TN",0.0,490.0
390,des_moines_ia,madison_wi,"Des Moines, IA","Madison, WI",0.0,248.0
391,detroit_mi,indianapolis_in,"Detroit, MI","Indianapolis, IN",0.0,231.0
392,detroit_mi,columbus_oh,"Detroit, MI","Columbus, OH",0.0,167.0
393,detroit_mi,memphis_tn,"Detroit, MI","Memphis, TN",0.0,610.0
394,detroit_mi,manchester_nh,"Detroit, MI","Manchester, NH",0.0,610.0
395,detroit_mi,minneapolis_mn,"Detroit, MI","Minneapolis, MN",0.0,528.0
396,kearney_ne,grand_island_ne,"Kearney, NE","Grand Island, NE",0.0,40.0
397,kearney_ne,north_platte_ne,"Kearney, NE","North Platte, NE",0.0,92.0
398,kearney_ne,omaha_ne,"Kearney, NE","Omaha, NE",0.0,167.0
399,wenatchee_wa,spokane_wa,"Wenatchee, WA","Spokane, WA",0.0,126.0
400,wenatchee_wa,moses_lake_wa,"Wenatchee, WA","Moses Lake, WA",0.0,44.0
401,wenatchee_wa,yakima_wa,"Wenatchee, WA","Yakima, WA",0.0,60.0
402,eureka_ca,crescent_city_ca,"Eureka, CA","Crescent City, CA",0.0,68.0
403,eureka_ca,sacramento_ca,"Eureka, CA","Sacramento, CA",0.0,198.0
404,eureka_ca,ukiah_ca,"Eureka, CA","Ukiah, CA",0.0,125.0
405,elmiracorning_ny,rochester_ny,"Elmira/Corning, NY","Rochester, NY",0.0,77.0
406,el_paso_tx,austin_tx,"El Paso, TX","Austin, TX",0.0,528.0
407,el_paso_tx,indianapolis_in,"El Paso, TX","Indianapolis, IN",0.0,1250.0
408,el_paso_tx,memphis_tn,"El Paso, TX","Memphis, TN",0.0,972.0
409,kenai_ak,anchorage_ak,"Kenai, AK","Anchorage, AK",0.0,59.0
410,kenai_ak,homer_ak,"Kenai, AK","Homer, AK",0.0,65.0
411,escanaba_mi,milwaukee_wi,"Escanaba, MI","Milwaukee, WI",0.0,196.0
412,eastsound_wa,bellingham_wa,"Eastsound, WA","Bellingham, WA",0.0,18.0
413,eastsound_wa,friday_harbor_wa,"Eastsound, WA","Friday Harbor, WA",0.0,14.0
414,eugene_or,north_bendcoos_bay_or,"Eugene, OR","North Bend/Coos Bay, OR",0.0,71.0
415,eugene_or,portland_or,"Eugene, OR","Portland, OR",0.0,106.0
416,new_bernmoreheadbeaufort_nc,greensborohigh_point_nc,"New Bern/Morehead/Beaufort, NC","Greensboro/High Point, NC",0.0,178.0
417,new_bernmoreheadbeaufort_nc,raleighdurham_nc,"New Bern/Morehead/Beaufort, NC","Raleigh/Durham, NC",0.0,113.0
418,newark_nj,albany_ny,"Newark, NJ","Albany, NY",0.0,143.0
419,newark_nj,anchorage_ak,"Newark, NJ","Anchorage, AK",0.0,3370.0
420,newark_nj,hartford_ct,"Newark, NJ","Hartford, CT",0.0,116.0
421,newark_nj,boston_ma,"Newark, NJ","Boston, MA",0.0,200.0
422,newark_nj,burlington_vt,"Newark, NJ","Burlington, VT",0.0,266.0
423,newark_nj,buffalo_ny,"Newark, NJ","Buffalo, NY",0.0,282.0
424,newark_nj,burbank_ca,"Newark, NJ","Burbank, CA",0.0,2444.0
425,newark_nj,baltimore_md,"Newark, NJ","Baltimore, MD",0.0,169.0
426,newark_nj,washington_dc,"Newark, NJ","Washington, DC",0.0,212.0
427,newark_nj,indianapolis_in,"Newark, NJ","Indianapolis, IN",0.0,645.0
428,newark_nj,los_angeles_ca,"Newark, NJ","Los Angeles, CA",0.0,2454.0
429,newark_nj,harrisburg_pa,"Newark, NJ","Harrisburg, PA",0.0,141.0
430,newark_nj,memphis_tn,"Newark, NJ","Memphis, TN",0.0,946.0
431,newark_nj,manchester_nh,"Newark, NJ","Manchester, NH",0.0,209.0
432,newark_nj,miami_fl,"Newark, NJ","Miami, FL",0.0,1085.0
433,newark_nj,oakland_ca,"Newark, NJ","Oakland, CA",0.0,2555.0
434,newark_nj,chicago_il,"Newark, NJ","Chicago, IL",0.0,719.0
435,newark_nj,plattsburgh_ny,"Newark, NJ","Plattsburgh, NY",0.0,276.0
436,newark_nj,providence_ri,"Newark, NJ","Providence, RI",0.0,160.0
437,newark_nj,syracuse_ny,"Newark, NJ","Syracuse, NY",0.0,195.0
438,key_west_fl,fort_lauderdale_fl,"Key West, FL","Fort Lauderdale, FL",0.0,145.0
439,fairbanks_ak,anchorage_ak,"Fairbanks, AK","Anchorage, AK",0.0,261.0
440,fresno_ca,oakland_ca,"Fresno, CA","Oakland, CA",0.0,153.0
441,kalispell_mt,great_falls_mt,"Kalispell, MT","Great Falls, MT",0.0,146.0
442,flagstaff_az,phoenix_az,"Flagstaff, AZ","Phoenix, AZ",0.0,119.0
443,fort_lauderdale_fl,dallasfort_worth_tx,"Fort Lauderdale, FL","Dallas/Fort Worth, TX",0.0,1136.0
444,fort_lauderdale_fl,key_west_fl,"Fort Lauderdale, FL","Key West, FL",0.0,145.0
445,fort_lauderdale_fl,memphis_tn,"Fort Lauderdale, FL","Memphis, TN",0.0,850.0
446,fort_lauderdale_fl,miami_fl,"Fort Lauderdale, FL","Miami, FL",0.0,21.0
447,fort_lauderdale_fl,marathon_fl,"Fort Lauderdale, FL","Marathon, FL",0.0,108.0
448,fort_lauderdale_fl,tampa_fl,"Fort Lauderdale, FL","Tampa, FL",0.0,197.0
449,farmington_nm,albuquerque_nm,"Farmington, NM","Albuquerque, NM",0.0,148.0
450,farmington_nm,durango_co,"Farmington, NM","Durango, CO",0.0,39.0
451,flint_mi,alpena_mi,"Flint, MI","Alpena, MI",0.0,146.0
452,flint_mi,gaylord_mi,"Flint, MI","Gaylord, MI",0.0,149.0
453,flint_mi,memphis_tn,"Flint, MI","Memphis, TN",0.0,641.0
454,fort_dodge_ia,memphis_tn,"Fort Dodge, IA","Memphis, TN",0.0,566.0
455,friday_harbor_wa,bellingham_wa,"Friday Harbor, WA","Bellingham, WA",0.0,29.0
456,friday_harbor_wa,eastsound_wa,"Friday Harbor, WA","Eastsound, WA",0.0,14.0
457,sioux_falls_sd,aberdeen_sd,"Sioux Falls, SD","Aberdeen, SD",0.0,153.0
458,sioux_falls_sd,grand_forks_nd,"Sioux Falls, SD","Grand Forks, ND",0.0,302.0
459,sioux_falls_sd,memphis_tn,"Sioux Falls, SD","Memphis, TN",0.0,691.0
460,sioux_falls_sd,pierre_sd,"Sioux Falls, SD","Pierre, SD",0.0,185.0
461,sioux_falls_sd,rapid_city_sd,"Sioux Falls, SD","Rapid City, SD",0.0,317.0
462,fort_wayne_in,memphis_tn,"Fort Wayne, IN","Memphis, TN",0.0,485.0
463,fort_wayne_in,south_bend_in,"Fort Wayne, IN","South Bend, IN",0.0,77.0
464,garden_city_ks,wichita_ks,"Garden City, KS","Wichita, KS",0.0,181.0
465,spokane_wa,wenatchee_wa,"Spokane, WA","Wenatchee, WA",0.0,126.0
466,spokane_wa,la_grande_or,"Spokane, WA","La Grande, OR",0.0,162.0
467,spokane_wa,lewiston_id,"Spokane, WA","Lewiston, ID",0.0,89.0
468,spokane_wa,memphis_tn,"Spokane, WA","Memphis, TN",0.0,1662.0
469,spokane_wa,moses_lake_wa,"Spokane, WA","Moses Lake, WA",0.0,88.0
470,spokane_wa,pendleton_or,"Spokane, WA","Pendleton, OR",0.0,147.0
471,spokane_wa,pascokennewickrichland_wa,"Spokane, WA","Pasco/Kennewick/Richland, WA",0.0,120.0
472,spokane_wa,yakima_wa,"Spokane, WA","Yakima, WA",0.0,159.0
473,grand_forks_nd,bismarckmandan_nd,"Grand Forks, ND","Bismarck/Mandan, ND",0.0,186.0
474,grand_forks_nd,bemidji_mn,"Grand Forks, ND","Bemidji, MN",0.0,109.0
475,grand_forks_nd,dickinson_nd,"Grand Forks, ND","Dickinson, ND",0.0,276.0
476,grand_forks_nd,sioux_falls_sd,"Grand Forks, ND","Sioux Falls, SD",0.0,302.0
477,grand_forks_nd,williston_nd,"Grand Forks, ND","Williston, ND",0.0,300.0
478,grand_forks_nd,memphis_tn,"Grand Forks, ND","Memphis, TN",0.0,965.0
479,grand_forks_nd,minot_nd,"Grand Forks, ND","Minot, ND",0.0,191.0
480,grand_junction_co,colorado_springs_co,"Grand Junction, CO","Colorado Springs, CO",0.0,207.0
481,grand_junction_co,denver_co,"Grand Junction, CO","Denver, CO",0.0,212.0
482,gaylord_mi,flint_mi,"Gaylord, MI","Flint, MI",0.0,149.0
483,grand_island_ne,north_platte_ne,"Grand Island, NE","North Platte, NE",0.0,124.0
484,grand_island_ne,omaha_ne,"Grand Island, NE","Omaha, NE",0.0,128.0
485,grand_rapids_mi,sault_ste_marie_mi,"Grand Rapids, MI","Sault Ste. Marie, MI",0.0,238.0
486,grand_rapids_mi,indianapolis_in,"Grand Rapids, MI","Indianapolis, IN",0.0,222.0
487,grand_rapids_mi,memphis_tn,"Grand Rapids, MI","Memphis, TN",0.0,591.0
488,grand_rapids_mi,pellston_mi,"Grand Rapids, MI","Pellston, MI",0.0,189.0
489,grand_rapids_mi,traverse_city_mi,"Grand Rapids, MI","Traverse City, MI",0.0,129.0
490,greensborohigh_point_nc,new_bernmoreheadbeaufort_nc,"Greensboro/High Point, NC","New Bern/Morehead/Beaufort, NC",0.0,178.0
491,greensborohigh_point_nc,wilmington_nc,"Greensboro/High Point, NC","Wilmington, NC",0.0,171.0
492,greensborohigh_point_nc,indianapolis_in,"Greensboro/High Point, NC","Indianapolis, IN",0.0,427.0
493,greensborohigh_point_nc,memphis_tn,"Greensboro/High Point, NC","Memphis, TN",0.0,570.0
494,greensborohigh_point_nc,louisville_ky,"Greensboro/High Point, NC","Louisville, KY",0.0,350.0
495,greensborohigh_point_nc,tampa_fl,"Greensboro/High Point, NC","Tampa, FL",0.0,580.0
496,greensborohigh_point_nc,knoxville_tn,"Greensboro/High Point, NC","Knoxville, TN",0.0,228.0
497,greer_sc,indianapolis_in,"Greer, SC","Indianapolis, IN",0.0,401.0
498,greer_sc,memphis_tn,"Greer, SC","Memphis, TN",0.0,440.0
499,great_falls_mt,billings_mt,"Great Falls, MT","Billings, MT",0.0,177.0
500,great_falls_mt,bozeman_mt,"Great Falls, MT","Bozeman, MT",0.0,118.0
501,great_falls_mt,kalispell_mt,"Great Falls, MT","Kalispell, MT",0.0,146.0
502,great_falls_mt,grand_forks_nd,"Great Falls, MT","Grand Forks, ND",0.0,662.0
503,great_falls_mt,memphis_tn,"Great Falls, MT","Memphis, TN",0.0,1398.0
504,great_falls_mt,missoula_mt,"Great Falls, MT","Missoula, MT",0.0,134.0
505,great_falls_mt,wolf_point_mt,"Great Falls, MT","Wolf Point, MT",0.0,273.0
506,gallup_nm,albuquerque_nm,"Gallup, NM","Albuquerque, NM",0.0,127.0
507,gallup_nm,farmington_nm,"Gallup, NM","Farmington, NM",0.0,90.0
508,hayden_co,casper_wy,"Hayden, CO","Casper, WY",0.0,172.0
509,lake_havasu_city_az,las_vegas_nv,"Lake Havasu City, AZ","Las Vegas, NV",0.0,113.0
510,lake_havasu_city_az,phoenix_az,"Lake Havasu City, AZ","Phoenix, AZ",0.0,156.0
511,honolulu_hi,guam_tt,"Honolulu, HI","Guam, TT",0.0,3801.0
512,honolulu_hi,hilo_hi,"Honolulu, HI","Hilo, HI",0.0,216.0
513,honolulu_hi,kapalua_hi,"Honolulu, HI","Kapalua, HI",0.0,84.0
514,honolulu_hi,los_angeles_ca,"Honolulu, HI","Los Angeles, CA",0.0,2556.0
515,honolulu_hi,lihue_hi,"Honolulu, HI","Lihue, HI",0.0,102.0
516,honolulu_hi,lanai_hi,"Honolulu, HI","Lanai, HI",0.0,73.0
517,honolulu_hi,hoolehua_hi,"Honolulu, HI","Hoolehua, HI",0.0,54.0
518,honolulu_hi,oakland_ca,"Honolulu, HI","Oakland, CA",0.0,2409.0
519,honolulu_hi,ontario_ca,"Honolulu, HI","Ontario, CA",0.0,2603.0
520,homer_ak,anchorage_ak,"Homer, AK","Anchorage, AK",0.0,117.0
521,homer_ak,kenai_ak,"Homer, AK","Kenai, AK",0.0,65.0
522,harlingensan_benito_tx,dallasfort_worth_tx,"Harlingen/San Benito, TX","Dallas/Fort Worth, TX",0.0,466.0
523,harlingensan_benito_tx,laredo_tx,"Harlingen/San Benito, TX","Laredo, TX",0.0,144.0
524,harlingensan_benito_tx,memphis_tn,"Harlingen/San Benito, TX","Memphis, TN",0.0,760.0
525,huntsville_al,memphis_tn,"Huntsville, AL","Memphis, TN",0.0,184.0
526,ashland_wv,indianapolis_in,"Ashland, WV","Indianapolis, IN",0.0,221.0
527,ashland_wv,columbus_oh,"Ashland, WV","Columbus, OH",0.0,102.0
528,ashland_wv,memphis_tn,"Ashland, WV","Memphis, TN",0.0,471.0
529,ashland_wv,richmond_va,"Ashland, WV","Richmond, VA",0.0,292.0
530,washington_dc,charlotte_nc,"Washington, DC","Charlotte, NC",0.0,322.0
531,washington_dc,newark_nj,"Washington, DC","Newark, NJ",0.0,212.0
532,washington_dc,indianapolis_in,"Washington, DC","Indianapolis, IN",0.0,476.0
533,washington_dc,memphis_tn,"Washington, DC","Memphis, TN",0.0,742.0
534,houston_tx,dallasfort_worth_tx,"Houston, TX","Dallas/Fort Worth, TX",0.0,238.0
535,houston_tx,college_stationbryan_tx,"Houston, TX","College Station/Bryan, TX",0.0,74.0
536,houston_tx,indianapolis_in,"Houston, TX","Indianapolis, IN",0.0,844.0
537,houston_tx,memphis_tn,"Houston, TX","Memphis, TN",0.0,468.0
538,wichita_ks,dallasfort_worth_tx,"Wichita, KS","Dallas/Fort Worth, TX",0.0,321.0
539,wichita_ks,garden_city_ks,"Wichita, KS","Garden City, KS",0.0,181.0
540,wichita_ks,great_falls_mt,"Wichita, KS","Great Falls, MT",0.0,980.0
541,wichita_ks,memphis_tn,"Wichita, KS","Memphis, TN",0.0,453.0
542,idaho_falls_id,jackson_wy,"Idaho Falls, ID","Jackson, WY",0.0,67.0
543,idaho_falls_id,salt_lake_city_ut,"Idaho Falls, ID","Salt Lake City, UT",0.0,188.0
544,wilmington_nc,new_bernmoreheadbeaufort_nc,"Wilmington, NC","New Bern/Morehead/Beaufort, NC",0.0,74.0
545,wilmington_nc,greensborohigh_point_nc,"Wilmington, NC","Greensboro/High Point, NC",0.0,171.0
546,wilmington_nc,raleighdurham_nc,"Wilmington, NC","Raleigh/Durham, NC",0.0,122.0
547,iron_mountainkingsfd_mi,escanaba_mi,"Iron Mountain/Kingsfd, MI","Escanaba, MI",0.0,50.0
548,iron_mountainkingsfd_mi,milwaukee_wi,"Iron Mountain/Kingsfd, MI","Milwaukee, WI",0.0,199.0
549,indianapolis_in,allentownbethlehemeaston_pa,"Indianapolis, IN","Allentown/Bethlehem/Easton, PA",0.0,578.0
550,indianapolis_in,anchorage_ak,"Indianapolis, IN","Anchorage, AK",0.0,3020.0
551,indianapolis_in,atlanta_ga,"Indianapolis, IN","Atlanta, GA",0.0,432.0
552,indianapolis_in,hartford_ct,"Indianapolis, IN","Hartford, CT",0.0,729.0
553,indianapolis_in,nashville_tn,"Indianapolis, IN","Nashville, TN",0.0,249.0
554,indianapolis_in,boston_ma,"Indianapolis, IN","Boston, MA",0.0,818.0
555,indianapolis_in,baltimore_md,"Indianapolis, IN","Baltimore, MD",0.0,516.0
556,indianapolis_in,columbia_sc,"Indianapolis, IN","Columbia, SC",0.0,491.0
557,indianapolis_in,cedar_rapidsiowa_city_ia,"Indianapolis, IN","Cedar Rapids/Iowa City, IA",0.0,321.0
558,indianapolis_in,cleveland_oh,"Indianapolis, IN","Cleveland, OH",0.0,261.0
559,indianapolis_in,charlotte_nc,"Indianapolis, IN","Charlotte, NC",0.0,427.0
560,indianapolis_in,denver_co,"Indianapolis, IN","Denver, CO",0.0,977.0
561,indianapolis_in,dallasfort_worth_tx,"Indianapolis, IN","Dallas/Fort Worth, TX",0.0,761.0
562,indianapolis_in,detroit_mi,"Indianapolis, IN","Detroit, MI",0.0,231.0
563,indianapolis_in,newark_nj,"Indianapolis, IN","Newark, NJ",0.0,645.0
564,indianapolis_in,grand_rapids_mi,"Indianapolis, IN","Grand Rapids, MI",0.0,222.0
565,indianapolis_in,greensborohigh_point_nc,"Indianapolis, IN","Greensboro/High Point, NC",0.0,427.0
566,indianapolis_in,greer_sc,"Indianapolis, IN","Greer, SC",0.0,401.0
567,indianapolis_in,washington_dc,"Indianapolis, IN","Washington, DC",0.0,476.0
568,indianapolis_in,houston_tx,"Indianapolis, IN","Houston, TX",0.0,844.0
569,indianapolis_in,new_york_ny,"Indianapolis, IN","New York, NY",0.0,665.0
570,indianapolis_in,los_angeles_ca,"Indianapolis, IN","Los Angeles, CA",0.0,1814.0
571,indianapolis_in,columbus_oh,"Indianapolis, IN","Columbus, OH",0.0,179.0
572,indianapolis_in,kansas_city_mo,"Indianapolis, IN","Kansas City, MO",0.0,451.0
573,indianapolis_in,harrisburg_pa,"Indianapolis, IN","Harrisburg, PA",0.0,507.0
574,indianapolis_in,memphis_tn,"Indianapolis, IN","Memphis, TN",0.0,381.0
575,indianapolis_in,manchester_nh,"Indianapolis, IN","Manchester, NH",0.0,803.0
576,indianapolis_in,miami_fl,"Indianapolis, IN","Miami, FL",0.0,1020.0
577,indianapolis_in,milwaukee_wi,"Indianapolis, IN","Milwaukee, WI",0.0,238.0
578,indianapolis_in,madison_wi,"Indianapolis, IN","Madison, WI",0.0,284.0
579,indianapolis_in,minneapolis_mn,"Indianapolis, IN","Minneapolis, MN",0.0,503.0
580,indianapolis_in,oakland_ca,"Indianapolis, IN","Oakland, CA",0.0,1933.0
581,indianapolis_in,omaha_ne,"Indianapolis, IN","Omaha, NE",0.0,517.0
582,indianapolis_in,ontario_ca,"Indianapolis, IN","Ontario, CA",0.0,1768.0
583,indianapolis_in,chicago_il,"Indianapolis, IN","Chicago, IL",0.0,178.0
584,indianapolis_in,norfolk_va,"Indianapolis, IN","Norfolk, VA",0.0,582.0
585,indianapolis_in,portland_or,"Indianapolis, IN","Portland, OR",0.0,1877.0
586,indianapolis_in,philadelphia_pa,"Indianapolis, IN","Philadelphia, PA",0.0,588.0
587,indianapolis_in,phoenix_az,"Indianapolis, IN","Phoenix, AZ",0.0,1488.0
588,indianapolis_in,pittsburgh_pa,"Indianapolis, IN","Pittsburgh, PA",0.0,326.0
589,indianapolis_in,raleighdurham_nc,"Indianapolis, IN","Raleigh/Durham, NC",0.0,489.0
590,indianapolis_in,richmond_va,"Indianapolis, IN","Richmond, VA",0.0,509.0
591,indianapolis_in,san_diego_ca,"Indianapolis, IN","San Diego, CA",0.0,1782.0
592,indianapolis_in,south_bend_in,"Indianapolis, IN","South Bend, IN",0.0,137.0
593,indianapolis_in,seattle_wa,"Indianapolis, IN","Seattle, WA",0.0,1866.0
594,indianapolis_in,san_jose_ca,"Indianapolis, IN","San Jose, CA",0.0,1925.0
595,indianapolis_in,st_louis_mo,"Indianapolis, IN","St. Louis, MO",0.0,229.0
596,indianapolis_in,newburghpoughkeepsie_ny,"Indianapolis, IN","Newburgh/Poughkeepsie, NY",0.0,652.0
597,indianapolis_in,knoxville_tn,"Indianapolis, IN","Knoxville, TN",0.0,297.0
598,el_centro_ca,san_diego_ca,"El Centro, CA","San Diego, CA",0.0,94.0
599,williamsport_pa,harrisburg_pa,"Williamsport, PA","Harrisburg, PA",0.0,73.0
600,williston_nd,grand_forks_nd,"Williston, ND","Grand Forks, ND",0.0,300.0
601,williston_nd,minot_nd,"Williston, ND","Minot, ND",0.0,109.0
602,hilo_hi,honolulu_hi,"Hilo, HI","Honolulu, HI",0.0,216.0
603,hilo_hi,los_angeles_ca,"Hilo, HI","Los Angeles, CA",0.0,2449.0
604,inyokern_ca,ontario_ca,"Inyokern, CA","Ontario, CA",0.0,111.0
605,jackson_wy,salt_lake_city_ut,"Jackson, WY","Salt Lake City, UT",0.0,205.0
606,jacksonvicksburg_ms,monroe_la,"Jackson/Vicksburg, MS","Monroe, LA",0.0,116.0
607,jacksonville_fl,memphis_tn,"Jacksonville, FL","Memphis, TN",0.0,575.0
608,new_york_ny,indianapolis_in,"New York, NY","Indianapolis, IN",0.0,665.0
609,new_york_ny,harrisburg_pa,"New York, NY","Harrisburg, PA",0.0,160.0
610,new_york_ny,memphis_tn,"New York, NY","Memphis, TN",0.0,964.0
611,kapalua_hi,honolulu_hi,"Kapalua, HI","Honolulu, HI",0.0,84.0
612,jamestown_ny,buffalo_ny,"Jamestown, NY","Buffalo, NY",0.0,61.0
613,juneau_ak,sitka_ak,"Juneau, AK","Sitka, AK",0.0,95.0
