YearMonth,source,target,Rides planned,Final arrival delay,Final arrival cancelled,Completely cancelled,Intermediate arrival delays,Proportion delayed,Significant Delay
2024-06,Rotterdam Centraal,Vlissingen,23,3,0,0,21,0.13043478260869565,False
2024-06,Rotterdam Centraal,Wormerveer,67,61,0,0,67,0.9104477611940298,True
2024-06,Rotterdam Centraal,Zwolle,39,17,1,0,37,0.4358974358974359,True
2024-06,Rotterdam Lombardijen,Amsterdam Centraal,23,2,0,0,22,0.08695652173913043,False
2024-06,Rotterdam Lombardijen,Den Haag Centraal,24,3,0,0,14,0.125,False
2024-06,Rotterdam Lombardijen,Rotterdam Centraal,8,1,0,0,2,0.125,False
2024-06,Rotterdam Lombardijen,Venlo,13,4,0,0,13,0.3076923076923077,True
2024-06,Rotterdam Lombardijen,Zwijndrecht,103,0,0,0,0,0.0,False
2024-06,Rotterdam Stadion,Dordrecht,4,4,0,0,4,1.0,True
2024-06,Rotterdam Stadion,Rotterdam Centraal,10,5,0,0,7,0.5,True
2024-06,Schiphol Airport,'s-Hertogenbosch,94,47,1,1,61,0.5053763440860215,True
2024-06,Schiphol Airport,Alkmaar,4,0,0,0,0,0.0,False
2024-06,Schiphol Airport,Amersfoort Centraal,50,33,0,0,37,0.66,True
2024-06,Schiphol Airport,Amersfoort Schothorst,447,185,34,8,318,0.4214123006833713,True
2024-06,Schiphol Airport,Amsterdam Bijlmer ArenA,7,1,0,0,1,0.14285714285714285,False
2024-06,Schiphol Airport,Amsterdam Centraal,67,18,1,1,18,0.2727272727272727,True
2024-06,Schiphol Airport,Apeldoorn,17,2,0,0,13,0.11764705882352941,False
2024-06,Schiphol Airport,Arnhem Centraal,234,41,9,3,110,0.1774891774891775,False
2024-06,Schiphol Airport,Den Haag Centraal,39,6,0,0,10,0.15384615384615385,False
2024-06,Schiphol Airport,Den Helder,66,4,0,0,39,0.06060606060606061,False
2024-06,Schiphol Airport,Dordrecht,180,30,19,7,112,0.17341040462427745,False
2024-06,Schiphol Airport,Eindhoven Centraal,56,16,0,0,49,0.2857142857142857,True
2024-06,Schiphol Airport,Enschede,520,104,35,5,391,0.20194174757281552,True
2024-06,Schiphol Airport,Groningen,33,5,0,0,22,0.15151515151515152,False
2024-06,Schiphol Airport,Hoofddorp,5,4,0,0,4,0.8,True
2024-06,Schiphol Airport,Leeuwarden,34,8,0,0,23,0.23529411764705882,True
2024-06,Schiphol Airport,Leiden Centraal,259,0,0,0,0,0.0,False
2024-06,Schiphol Airport,Nijmegen,628,178,31,14,444,0.2899022801302932,True
2024-06,Schiphol Airport,Paris-Nord,7,1,0,0,7,0.14285714285714285,False
2024-06,Schiphol Airport,Utrecht Centraal,70,29,0,0,35,0.4142857142857143,True
2024-06,Schiphol Airport,Venlo,533,188,46,5,487,0.3560606060606061,True
2024-06,Sittard,Heerlen,198,74,2,2,74,0.37755102040816324,True
2024-06,Sittard,Maastricht,69,68,0,0,68,0.9855072463768116,True
2024-06,Sittard,Roermond,206,0,0,0,0,0.0,False
2024-06,Tiel,Den Haag Centraal,458,181,10,0,427,0.3951965065502183,True
2024-06,Tiel,Den Haag Ypenburg,66,14,0,0,63,0.21212121212121213,True
2024-06,Tiel,Leiden Centraal,557,141,18,0,514,0.25314183123877915,True
2024-06,Tiel,Utrecht Centraal,4,1,0,0,3,0.25,True
2024-06,Tilburg,'s-Hertogenbosch,865,0,0,0,0,0.0,False
2024-06,Tilburg Universiteit,Eindhoven Centraal,290,73,1,0,153,0.2517241379310345,True
2024-06,Tilburg Universiteit,Weert,419,111,16,3,307,0.2668269230769231,True
2024-06,Uitgeest,Amsterdam Centraal,193,44,23,21,123,0.2558139534883721,True
2024-06,Uitgeest,Amsterdam Sloterdijk,5,0,1,1,2,0.0,False
2024-06,Uitgeest,Den Haag Centraal,72,27,1,0,64,0.375,True
2024-06,Uitgeest,Driebergen-Zeist,96,20,18,6,85,0.2222222222222222,True
2024-06,Uitgeest,Hoorn,5,2,0,0,3,0.4,True
2024-06,Uitgeest,Rotterdam Centraal,834,261,63,17,770,0.31946144430844553,True
2024-06,Uitgeest,Utrecht Centraal,107,20,6,4,99,0.1941747572815534,True
2024-06,Uitgeest,Wormerveer,80,0,0,0,0,0.0,False
2024-06,Uitgeest,Zaandam,72,2,0,0,34,0.027777777777777776,False
2024-06,Utrecht Centraal,'s-Hertogenbosch,1136,806,29,11,939,0.7164444444444444,True
2024-06,Utrecht Centraal,Akkrum,10,4,0,0,8,0.4,True
2024-06,Utrecht Centraal,Almere Centrum,1014,271,11,8,787,0.26938369781312127,True
2024-06,Utrecht Centraal,Amersfoort Centraal,53,14,0,0,16,0.2641509433962264,True
2024-06,Utrecht Centraal,Amsterdam Centraal,87,34,1,1,42,0.3953488372093023,True
2024-06,Utrecht Centraal,Amsterdam Muiderpoort,5,2,0,0,3,0.4,True
2024-06,Utrecht Centraal,Arnhem Centraal,18,17,0,3,18,1.1333333333333333,True
2024-06,Utrecht Centraal,Baarn,835,184,8,7,656,0.2222222222222222,True
2024-06,Utrecht Centraal,Breukelen,48,9,0,0,17,0.1875,False
2024-06,Utrecht Centraal,Den Haag Centraal,1830,610,78,59,1097,0.34443817052512704,True
2024-06,Utrecht Centraal,Den Haag Ypenburg,72,15,0,0,63,0.20833333333333334,True
2024-06,Utrecht Centraal,Den Helder,6,0,0,0,6,0.0,False
2024-06,Utrecht Centraal,Driebergen-Zeist,20,8,1,1,13,0.42105263157894735,True
2024-06,Utrecht Centraal,Eindhoven Centraal,12,8,0,0,10,0.6666666666666666,True
2024-06,Utrecht Centraal,Enschede,7,0,0,0,1,0.0,False
2024-06,Utrecht Centraal,Frankfurt (M) Hbf,6,0,0,0,0,0.0,False
2024-06,Utrecht Centraal,Gouda,6,0,0,0,1,0.0,False
2024-06,Utrecht Centraal,Groningen,21,5,0,0,14,0.23809523809523808,True
2024-06,Utrecht Centraal,Heerlen,117,54,30,4,97,0.4778761061946903,True
2024-06,Utrecht Centraal,Hilversum,79,15,0,0,40,0.189873417721519,True
2024-06,Utrecht Centraal,Hoofddorp,474,108,29,13,361,0.23427331887201736,True
2024-06,Utrecht Centraal,Leeuwarden,25,4,0,0,17,0.16,False
2024-06,Utrecht Centraal,Leiden Centraal,1342,384,81,21,1009,0.2906888720666162,True
2024-06,Utrecht Centraal,Lelystad Centrum,68,5,1,1,55,0.07462686567164178,False
2024-06,Utrecht Centraal,Maastricht,63,54,0,0,63,0.8571428571428571,True
2024-06,Utrecht Centraal,Nijmegen,54,8,2,0,36,0.14814814814814814,False
2024-06,Utrecht Centraal,Rhenen,35,5,1,0,32,0.14285714285714285,False
2024-06,Utrecht Centraal,Rotterdam Centraal,894,175,57,50,309,0.20734597156398105,True
2024-06,Utrecht Centraal,Schiphol Airport,139,64,3,2,92,0.46715328467153283,True
2024-06,Utrecht Centraal,Tiel,1098,496,27,14,1015,0.4575645756457565,True
2024-06,Utrecht Centraal,Uitgeest,113,28,14,6,98,0.2616822429906542,True
2024-06,Utrecht Centraal,Utrecht Maliebaan,221,26,5,5,67,0.12037037037037036,False
2024-06,Utrecht Centraal,Woerden,35,5,4,4,13,0.16129032258064516,False
2024-06,Utrecht Centraal,Zwolle,1027,137,14,7,648,0.13431372549019607,False
2024-06,Utrecht Maliebaan,Utrecht Centraal,221,35,2,2,45,0.1598173515981735,False
2024-06,Venlo,Boxtel,201,53,5,0,134,0.263681592039801,True
2024-06,Venlo,Dordrecht,414,78,45,6,388,0.19117647058823528,True
2024-06,Venlo,Eindhoven Centraal,148,58,1,1,103,0.3945578231292517,True
2024-06,Venlo,Rotterdam Centraal,20,5,1,0,20,0.25,True
2024-06,Venlo,Rotterdam Lombardijen,17,3,2,0,16,0.17647058823529413,False
2024-06,Venlo,Schiphol Airport,308,118,33,2,278,0.38562091503267976,True
2024-06,Vlissingen,Amsterdam Centraal,988,301,94,9,957,0.30745658835546474,True
2024-06,Vlissingen,Amsterdam Sloterdijk,37,10,3,0,37,0.2702702702702703,True
2024-06,Vlissingen,Leiden Centraal,60,5,2,0,56,0.08333333333333333,False
2024-06,Vlissingen,Roosendaal,334,102,10,4,292,0.3090909090909091,True
2024-06,Vlissingen,Rotterdam Centraal,37,15,0,0,31,0.40540540540540543,True
2024-06,Vlissingen,Zwijndrecht,20,9,0,0,20,0.45,True
2024-06,Voorhout,Hoofddorp,4,0,0,0,0,0.0,False
2024-06,Vught,'s-Hertogenbosch,8,0,0,0,0,0.0,False
2024-06,Vught,Boxtel,14,0,0,0,0,0.0,False
2024-06,Weert,Dordrecht,104,30,6,0,98,0.28846153846153844,True
2024-06,Weert,Eindhoven Centraal,538,120,2,2,153,0.22388059701492538,True
2024-06,Weert,Heerlen,65,14,0,0,15,0.2153846153846154,True
2024-06,Weert,Maastricht,68,56,0,0,56,0.8235294117647058,True
2024-06,Weert,Tilburg Universiteit,395,92,45,2,298,0.2340966921119593,True
2024-06,Weesp,Almere Centrum,5,0,0,0,0,0.0,False
2024-06,Weesp,Amersfoort Centraal,35,11,0,0,20,0.3142857142857143,True
2024-06,Weesp,Amersfoort Vathorst,51,20,0,0,50,0.39215686274509803,True
2024-06,Weesp,Amsterdam Centraal,4,1,0,0,2,0.25,True
2024-06,Weesp,Amsterdam Muiderpoort,143,0,0,0,0,0.0,False
2024-06,Weesp,Lelystad Centrum,10,0,0,0,0,0.0,False
2024-06,Wien Hbf,Nürnberg Hbf,8,0,2,2,0,0.0,False
2024-06,Wijchen,Arnhem Centraal,21,0,0,0,13,0.0,False
2024-06,Wijchen,Zutphen,565,107,5,1,477,0.18971631205673758,True
2024-06,Woerden,Utrecht Centraal,50,7,4,4,11,0.15217391304347827,False
2024-06,Wormerveer,Amsterdam Centraal,8,2,0,0,5,0.25,True
2024-06,Wormerveer,Rotterdam Centraal,72,10,0,0,67,0.1388888888888889,False
2024-06,Wormerveer,Uitgeest,80,0,0,0,0,0.0,False
2024-06,Zaandam,Alkmaar,13,0,0,0,0,0.0,False
2024-06,Zaandam,Amsterdam Sloterdijk,293,0,0,0,0,0.0,False
2024-06,Zaandam,Enkhuizen,73,4,2,2,22,0.056338028169014086,False
2024-06,Zaandam,Hoorn,71,1,0,0,5,0.014084507042253521,False
2024-06,Zaandam,Uitgeest,73,1,0,0,48,0.0136986301369863,False
2024-06,Zandvoort aan Zee,Amsterdam Centraal,1075,146,20,6,935,0.13657623947614594,False
2024-06,Zandvoort aan Zee,Haarlem,396,112,0,49,215,0.3227665706051873,True
2024-06,Zutphen,'s-Hertogenbosch,6,3,0,0,6,0.5,True
2024-06,Zutphen,Arnhem Centraal,73,0,0,0,0,0.0,False
2024-06,Zutphen,Dieren,71,0,0,0,0,0.0,False
2024-06,Zutphen,Nijmegen,288,56,2,2,156,0.1958041958041958,True
2024-06,Zutphen,Roosendaal,22,5,1,1,21,0.23809523809523808,True
2024-06,Zutphen,Wijchen,566,44,17,2,442,0.07801418439716312,False
2024-06,Zutphen,Zwolle,96,12,1,0,62,0.125,False
2024-06,Zwijndrecht,Dordrecht,25,2,0,0,2,0.08,False
2024-06,Zwijndrecht,Roosendaal,22,3,0,0,11,0.13636363636363635,False
2024-06,Zwijndrecht,Rotterdam Lombardijen,106,0,0,0,0,0.0,False
2024-06,Zwijndrecht,Vlissingen,19,3,0,0,18,0.15789473684210525,False
2024-06,Zwolle,'s-Hertogenbosch,198,31,3,1,197,0.15736040609137056,False
2024-06,Zwolle,'t Harde,4,0,0,0,0,0.0,False
2024-06,Zwolle,Akkrum,71,28,1,1,39,0.4,True
2024-06,Zwolle,Amersfoort Schothorst,35,2,0,0,23,0.05714285714285714,False
2024-06,Zwolle,Arnhem Centraal,56,14,0,0,55,0.25,True
2024-06,Zwolle,Den Haag Centraal,34,5,0,0,14,0.14705882352941177,False
2024-06,Zwolle,Groningen,1000,187,16,9,611,0.18869828456104945,True
2024-06,Zwolle,Groningen Europapark,4,1,1,0,3,0.25,True
2024-06,Zwolle,Kampen Zuid,4,0,0,0,0,0.0,False
2024-06,Zwolle,Leeuwarden,44,10,0,0,18,0.22727272727272727,True
2024-06,Zwolle,Lelystad Centrum,424,43,0,0,148,0.10141509433962265,False
2024-06,Zwolle,Meppel,7,1,0,0,1,0.14285714285714285,False
2024-06,Zwolle,Nijmegen,26,1,0,0,26,0.038461538461538464,False
2024-06,Zwolle,Olst,5,0,0,0,0,0.0,False
2024-06,Zwolle,Roosendaal,782,209,61,10,763,0.2707253886010363,True
2024-06,Zwolle,Rotterdam Centraal,26,1,0,0,7,0.038461538461538464,False
2024-06,Zwolle,Schiphol Airport,4,1,0,0,1,0.25,True
2024-06,Zwolle,Utrecht Centraal,1038,242,34,5,857,0.23426911907066797,True
2024-06,Zwolle,Zutphen,70,10,1,1,60,0.14492753623188406,False
2024-06,Zürich HB,Frankfurt (M) Hbf,8,0,0,0,0,0.0,False
2024-07,'s-Hertogenbosch,Arnhem Centraal,39,10,2,0,33,0.2564102564102564,True
2024-07,'s-Hertogenbosch,Boxtel,81,33,3,3,43,0.4230769230769231,True
2024-07,'s-Hertogenbosch,Den Haag Centraal,498,78,3,0,451,0.1566265060240964,False
2024-07,'s-Hertogenbosch,Den Haag HS,67,6,2,0,55,0.08955223880597014,False
2024-07,'s-Hertogenbosch,Deurne,652,94,13,1,481,0.1443932411674347,False
2024-07,'s-Hertogenbosch,Dordrecht,45,5,1,0,22,0.1111111111111111,False
2024-07,'s-Hertogenbosch,Eindhoven Centraal,57,29,0,0,42,0.5087719298245614,True
2024-07,'s-Hertogenbosch,Enkhuizen,86,2,1,0,27,0.023255813953488372,False
2024-07,'s-Hertogenbosch,Leiden Centraal,538,92,14,0,452,0.17100371747211895,False
2024-07,'s-Hertogenbosch,Nijmegen,23,10,0,0,20,0.43478260869565216,True
2024-07,'s-Hertogenbosch,Roosendaal,28,6,2,1,7,0.2222222222222222,True
2024-07,'s-Hertogenbosch,Tilburg,10,2,0,0,2,0.2,True
2024-07,'s-Hertogenbosch,Tilburg Universiteit,8,1,0,0,1,0.125,False
2024-07,'s-Hertogenbosch,Utrecht Centraal,56,11,0,0,44,0.19642857142857142,True
2024-07,Akkrum,Den Haag Centraal,165,45,10,3,134,0.2777777777777778,True
2024-07,Akkrum,Grou-Jirnsum,328,0,0,0,0,0.0,False
2024-07,Akkrum,Harlingen Haven,27,0,0,0,0,0.0,False
2024-07,Akkrum,Leeuwarden,510,0,0,0,0,0.0,False
2024-07,Akkrum,Lelystad Centrum,147,19,16,4,105,0.13286713286713286,False
2024-07,Akkrum,Rotterdam Centraal,160,39,10,4,128,0.25,True
2024-07,Akkrum,Utrecht Centraal,9,4,0,0,6,0.4444444444444444,True
2024-07,Akkrum,Zwolle,28,7,0,0,17,0.25,True
2024-07,Alkmaar,Amsterdam Centraal,233,38,0,0,135,0.1630901287553648,False
2024-07,Alkmaar,Amsterdam Sloterdijk,51,16,1,1,36,0.32,True
2024-07,Alkmaar,Boxtel,71,7,3,0,23,0.09859154929577464,False
2024-07,Alkmaar,Den Helder,14,2,0,0,4,0.14285714285714285,False
2024-07,Alkmaar,Driebergen-Zeist,7,0,1,0,2,0.0,False
2024-07,Alkmaar,Hoorn,23,2,1,1,4,0.09090909090909091,False
2024-07,Alkmaar,Maastricht,357,241,63,0,351,0.6750700280112045,True
2024-07,Alkmaar,Nijmegen,19,0,2,0,14,0.0,False
2024-07,Alkmaar,Rotterdam Centraal,29,6,0,0,26,0.20689655172413793,True
2024-07,Alkmaar,Utrecht Centraal,26,9,0,0,21,0.34615384615384615,True
2024-07,Almelo,Apeldoorn,685,62,5,1,399,0.09064327485380116,False
2024-07,Almelo,Deventer,104,12,1,0,62,0.11538461538461539,False
2024-07,Almere Centrum,Amsterdam Centraal,908,402,33,32,403,0.4589041095890411,True
2024-07,Almere Centrum,Den Haag Centraal,237,132,6,3,231,0.5641025641025641,True
2024-07,Almere Centrum,Hoofddorp,5,2,0,0,4,0.4,True
2024-07,Almere Centrum,Leiden Centraal,164,78,11,3,134,0.484472049689441,True
2024-07,Almere Centrum,Lelystad Centrum,8,0,0,0,0,0.0,False
2024-07,Almere Centrum,Utrecht Centraal,629,151,13,9,315,0.2435483870967742,True
2024-07,Almere Oostvaarders,Den Haag Centraal,175,84,9,2,161,0.48554913294797686,True
2024-07,Almere Oostvaarders,Leiden Centraal,323,156,28,4,273,0.4890282131661442,True
2024-07,Alphen a/d Rijn,Leiden Centraal,23,5,0,0,11,0.21739130434782608,True
2024-07,Amersfoort Centraal,Amersfoort Schothorst,816,0,0,0,0,0.0,False
2024-07,Amersfoort Centraal,Amsterdam Centraal,116,52,3,3,69,0.46017699115044247,True
2024-07,Amersfoort Centraal,Apeldoorn,533,0,0,0,0,0.0,False
2024-07,Amersfoort Centraal,Baarn,2150,0,0,0,0,0.0,False
2024-07,Amersfoort Centraal,Berlin Ostbahnhof,9,0,1,0,8,0.0,False
2024-07,Amersfoort Centraal,Den Dolder,459,0,0,0,0,0.0,False
2024-07,Amersfoort Centraal,Den Haag Centraal,311,38,2,0,115,0.12218649517684887,False
2024-07,Amersfoort Centraal,Deventer,86,8,4,4,9,0.0975609756097561,False
2024-07,Amersfoort Centraal,Driebergen-Zeist,1957,0,0,0,0,0.0,False
2024-07,Amersfoort Centraal,Enschede,127,22,2,0,36,0.1732283464566929,False
2024-07,Amersfoort Centraal,Hoofddorp,22,7,0,0,18,0.3181818181818182,True
2024-07,Amersfoort Centraal,Putten,488,0,0,0,0,0.0,False
2024-07,Amersfoort Centraal,Schiphol Airport,4,3,0,0,4,0.75,True
2024-07,Amersfoort Centraal,Utrecht Centraal,28,3,1,1,4,0.1111111111111111,False
2024-07,Amersfoort Centraal,Weesp,6,0,0,0,0,0.0,False
2024-07,Amersfoort Centraal,Zwolle,8,0,0,0,0,0.0,False
2024-07,Amersfoort Schothorst,Amersfoort Centraal,805,0,0,0,0,0.0,False
2024-07,Amersfoort Schothorst,Den Haag Centraal,72,28,1,0,48,0.3888888888888889,True
2024-07,Amersfoort Schothorst,Hilversum,36,12,0,0,15,0.3333333333333333,True
2024-07,Amersfoort Schothorst,Schiphol Airport,73,27,10,1,42,0.375,True
2024-07,Amersfoort Schothorst,Utrecht Centraal,11,0,0,0,0,0.0,False
2024-07,Amersfoort Schothorst,Zwolle,806,167,11,3,439,0.20797011207970112,True
2024-07,Amersfoort Vathorst,Amsterdam Centraal,12,7,0,0,12,0.5833333333333334,True
2024-07,Amersfoort Vathorst,Hoofddorp,250,57,21,5,223,0.23265306122448978,True
2024-07,Amsterdam Bijlmer ArenA,Leiden Centraal,12,1,0,0,2,0.08333333333333333,False
2024-07,Amsterdam Bijlmer ArenA,Schiphol Airport,22,4,3,4,5,0.2222222222222222,True
2024-07,Amsterdam Bijlmer ArenA,Utrecht Centraal,12,4,2,2,5,0.4,True
2024-07,Amsterdam Centraal,Alkmaar,210,30,1,0,125,0.14285714285714285,False
2024-07,Amsterdam Centraal,Almere Centrum,882,291,33,32,292,0.3423529411764706,True
2024-07,Amsterdam Centraal,Amersfoort Centraal,86,36,4,3,47,0.43373493975903615,True
2024-07,Amsterdam Centraal,Amersfoort Vathorst,16,5,2,1,15,0.3333333333333333,True
2024-07,Amsterdam Centraal,Baarn,886,344,33,8,464,0.3917995444191344,True
2024-07,Amsterdam Centraal,Basel SBB,14,0,0,0,7,0.0,False
2024-07,Amsterdam Centraal,Berlin Ostbahnhof,178,17,7,4,138,0.09770114942528736,False
2024-07,Amsterdam Centraal,Boxtel,5,1,0,0,2,0.2,True
2024-07,Amsterdam Centraal,Breda,449,301,51,26,351,0.7115839243498818,True
2024-07,Amsterdam Centraal,Brussel-Zuid Midi,587,170,20,15,509,0.2972027972027972,True
2024-07,Amsterdam Centraal,Den Haag Centraal,1108,317,16,6,785,0.28765880217785844,True
2024-07,Amsterdam Centraal,Den Haag HS,580,140,33,32,429,0.25547445255474455,True
2024-07,Amsterdam Centraal,Den Helder,80,8,5,0,53,0.1,False
2024-07,Amsterdam Centraal,Deventer,41,6,1,1,20,0.15,False
2024-07,Amsterdam Centraal,Dordrecht,88,14,11,0,76,0.1590909090909091,False
2024-07,Amsterdam Centraal,Driebergen-Zeist,45,6,1,0,31,0.13333333333333333,False
2024-07,Amsterdam Centraal,Düsseldorf Hbf,15,1,0,0,4,0.06666666666666667,False
2024-07,Amsterdam Centraal,Eindhoven Centraal,571,218,53,2,451,0.38312829525483305,True
2024-07,Amsterdam Centraal,Enkhuizen,68,10,1,1,38,0.14925373134328357,False
2024-07,Amsterdam Centraal,Frankfurt (M) Hbf,107,6,4,1,45,0.05660377358490566,False
2024-07,Amsterdam Centraal,Groningen,124,38,10,1,106,0.3089430894308943,True
2024-07,Amsterdam Centraal,Haarlem,92,25,0,0,47,0.2717391304347826,True
2024-07,Amsterdam Centraal,Hannover Hbf,30,6,7,7,20,0.2608695652173913,True
2024-07,Amsterdam Centraal,Heerhugowaard,8,2,0,0,8,0.25,True
2024-07,Amsterdam Centraal,Hilversum,20,5,0,0,17,0.25,True
2024-07,Amsterdam Centraal,Hoofddorp,30,10,0,0,17,0.3333333333333333,True
2024-07,Amsterdam Centraal,Hoorn,1009,203,42,2,739,0.2015888778550149,True
2024-07,Amsterdam Centraal,Innsbruck Hbf,31,1,1,0,23,0.03225806451612903,False
2024-07,Amsterdam Centraal,Köln Messe/Deutz,80,11,12,0,52,0.1375,False
2024-07,Amsterdam Centraal,Leeuwarden,51,16,3,0,42,0.3137254901960784,True
2024-07,Amsterdam Centraal,Lelystad Centrum,33,7,1,1,20,0.21875,True
2024-07,Amsterdam Centraal,Maarssen,23,4,0,0,18,0.17391304347826086,False
2024-07,Amsterdam Centraal,Maastricht,58,49,3,0,57,0.8448275862068966,True
2024-07,Amsterdam Centraal,Marne-la-Vallée-Chessy,6,0,0,0,5,0.0,False
2024-07,Amsterdam Centraal,Marseille-St-Charles,4,0,0,0,4,0.0,False
2024-07,Amsterdam Centraal,Nijmegen,57,6,1,1,40,0.10714285714285714,False
2024-07,Amsterdam Centraal,Paris-Nord,340,48,5,5,298,0.14328358208955225,False
2024-07,Amsterdam Centraal,Roosendaal,28,6,8,0,19,0.21428571428571427,True
2024-07,Amsterdam Centraal,Rotterdam Centraal,613,202,67,53,335,0.3607142857142857,True
2024-07,Amsterdam Centraal,Schiphol Airport,15,5,0,0,5,0.3333333333333333,True
2024-07,Amsterdam Centraal,Uitgeest,20,4,0,0,19,0.2,True
2024-07,Amsterdam Centraal,Utrecht Centraal,107,32,0,0,79,0.29906542056074764,True
2024-07,Amsterdam Centraal,Vlissingen,691,116,195,2,546,0.1683599419448476,False
2024-07,Amsterdam Centraal,Weesp,13,3,0,0,5,0.23076923076923078,True
2024-07,Amsterdam Centraal,Zandvoort aan Zee,1113,323,9,7,707,0.29204339963833637,True
2024-07,Amsterdam Centraal,Zwolle,4,2,0,0,2,0.5,True
2024-07,Amsterdam Centraal,Zürich HB,31,0,1,0,11,0.0,False
2024-07,Amsterdam Muiderpoort,Hoofddorp,75,40,0,0,56,0.5333333333333333,True
2024-07,Amsterdam Sloterdijk,Alkmaar,52,7,1,0,43,0.1346153846153846,False
2024-07,Amsterdam Sloterdijk,Hoorn,5,0,0,0,1,0.0,False
2024-07,Amsterdam Sloterdijk,Hoorn Kersenboogerd,31,6,1,1,7,0.2,True
2024-07,Amsterdam Zuid,Breda,34,16,0,0,21,0.47058823529411764,True
2024-07,Amsterdam Zuid,Den Haag HS,10,2,0,0,7,0.2,True
2024-07,Amsterdam Zuid,Dordrecht,16,4,4,0,11,0.25,True
2024-07,Amsterdam Zuid,Utrecht Centraal,27,2,0,0,22,0.07407407407407407,False
2024-07,Apeldoorn,Almelo,724,54,5,1,285,0.07468879668049792,False
2024-07,Apeldoorn,Amersfoort Centraal,535,0,0,0,0,0.0,False
2024-07,Apeldoorn,Deventer,21,5,0,0,6,0.23809523809523808,True
2024-07,Apeldoorn,Enschede,773,84,20,6,179,0.10951760104302477,False
2024-07,Apeldoorn,Utrecht Centraal,4,0,0,0,0,0.0,False
2024-07,Arnhem Centraal,'s-Hertogenbosch,13,9,0,0,13,0.6923076923076923,True
2024-07,Arnhem Centraal,Alkmaar,4,2,2,1,2,0.6666666666666666,True
2024-07,Arnhem Centraal,Den Haag HS,24,7,0,0,15,0.2916666666666667,True
2024-07,Arnhem Centraal,Den Helder,37,4,3,0,36,0.10810810810810811,False
2024-07,Arnhem Centraal,Dordrecht,493,65,23,2,479,0.13238289205702647,False
2024-07,Arnhem Centraal,Driebergen-Zeist,681,0,0,0,0,0.0,False
2024-07,Arnhem Centraal,Ede-Wageningen,822,155,0,0,282,0.18856447688564476,True
2024-07,Arnhem Centraal,Nijmegen,281,63,24,24,66,0.245136186770428,True
2024-07,Arnhem Centraal,Roosendaal,29,5,1,0,26,0.1724137931034483,False
2024-07,Arnhem Centraal,Rotterdam Centraal,48,15,2,0,29,0.3125,True
2024-07,Arnhem Centraal,Schiphol Airport,265,71,2,2,186,0.26996197718631176,True
2024-07,Arnhem Centraal,Tilburg Universiteit,89,4,0,0,28,0.0449438202247191,False
2024-07,Arnhem Centraal,Utrecht Centraal,15,3,3,2,9,0.23076923076923078,True
2024-07,Arnhem Centraal,Wijchen,15,2,0,0,7,0.13333333333333333,False
2024-07,Arnhem Centraal,Wolfheze,114,17,1,1,26,0.1504424778761062,False
2024-07,Arnhem Centraal,Zwolle,31,4,0,0,17,0.12903225806451613,False
2024-07,Assen,Groningen,232,34,12,10,56,0.15315315315315314,False
2024-07,Baarn,Amersfoort Centraal,2129,0,0,0,0,0.0,False
2024-07,Baarn,Amsterdam Centraal,919,314,15,8,462,0.3446761800219539,True
2024-07,Baarn,Deventer,4,0,0,0,0,0.0,False
2024-07,Baarn,Hoofddorp,732,137,18,5,609,0.18844566712517194,True
2024-07,Baarn,Schiphol Airport,840,193,15,11,354,0.23281061519903498,True
2024-07,Baarn,Utrecht Centraal,1107,80,9,6,676,0.07266121707538602,False
2024-07,Basel SBB,Amsterdam Centraal,14,7,0,0,12,0.5,True
2024-07,Bergen op Zoom,Amsterdam Centraal,17,1,4,0,11,0.058823529411764705,False
2024-07,Bergen op Zoom,Rotterdam Centraal,10,2,0,0,5,0.2,True
2024-07,Berlin Ostbahnhof,Amersfoort Centraal,7,5,1,0,7,0.7142857142857143,True
2024-07,Berlin Ostbahnhof,Amsterdam Centraal,181,122,11,4,160,0.6892655367231638,True
2024-07,Boxtel,'s-Hertogenbosch,82,16,2,2,33,0.2,True
2024-07,Boxtel,Alkmaar,72,10,0,0,23,0.1388888888888889,False
2024-07,Boxtel,Breda,58,17,11,3,52,0.3090909090909091,True
2024-07,Boxtel,Den Haag Centraal,112,7,1,0,16,0.0625,False
2024-07,Boxtel,Den Helder,6,0,0,0,2,0.0,False
2024-07,Boxtel,Dordrecht,185,10,2,0,49,0.05405405405405406,False
2024-07,Boxtel,Eindhoven Centraal,1483,3,0,0,3,0.0020229265003371545,False
